DATAFLOW,LAST UPDATE,freq,n_item,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,EA20,2015,10.0,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,EA20,2016,9.5,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,EA20,2017,8.3,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,EA20,2018,7.7,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,EA20,2019,7.2,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,EA20,2020,8.0,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,EA20,2021,7.9,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,EA20,2022,8.0,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,EE,2015,7.5,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,EE,2016,5.6,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,EE,2017,7.7,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,EE,2018,6.5,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,EE,2019,5.5,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,EE,2020,5.1,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,EE,2021,4.8,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,EE,2022,5.6,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,EE,2023,4.7,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,EL,2015,24.6,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,EL,2016,25.3,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,EL,2017,22.8,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,EL,2018,19.7,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,EL,2019,18.5,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,EL,2020,18.7,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,EL,2021,17.3,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,EL,2022,17.9,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,EL,2023,17.6,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,ES,2015,9.3,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,ES,2016,9.3,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,ES,2017,9.1,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,ES,2018,9.1,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,ES,2019,8.4,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,ES,2020,10.7,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,ES,2021,9.8,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,ES,2022,9.2,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,ES,2023,10.1,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,EU27_2020,2015,12.0,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,EU27_2020,2016,11.2,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,EU27_2020,2017,10.0,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,EU27_2020,2018,9.0,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,EU27_2020,2019,8.4,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,EU27_2020,2020,9.0,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,EU27_2020,2021,8.9,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,EU27_2020,2022,8.8,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,FI,2015,1.8,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,FI,2016,2.1,u
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,FI,2017,2.3,u
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,FI,2018,2.5,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,FI,2019,2.2,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,FI,2020,2.4,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,FI,2021,2.3,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,FI,2022,2.7,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,FI,2023,3.4,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,FR,2015,6.5,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,FR,2016,6.4,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,FR,2017,6.1,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,FR,2018,5.9,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,FR,2019,6.5,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,FR,2020,6.6,b
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,FR,2021,7.0,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,FR,2022,7.5,b
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,HR,2015,18.0,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,HR,2016,15.4,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,HR,2017,14.3,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,HR,2018,13.0,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,HR,2019,11.2,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,HR,2020,11.3,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,HR,2021,11.0,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,HR,2022,9.6,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,HR,2023,7.6,b
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,HU,2015,29.1,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,HU,2016,24.6,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,HU,2017,20.2,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,HU,2018,15.6,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,HU,2019,14.2,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,HU,2020,13.6,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,HU,2021,14.1,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,HU,2022,13.4,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,HU,2023,14.7,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,IE,2015,5.5,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,IE,2016,4.5,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,IE,2017,4.0,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,IE,2018,3.1,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,IE,2019,3.8,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,IE,2020,3.6,b
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,IE,2021,4.6,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,IE,2022,5.5,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,IS,2015,1.3,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,IS,2016,1.0,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,IS,2017,1.2,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,IS,2018,0.8,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,IS,2019,0.7,u
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,IT,2015,18.7,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,IT,2016,17.8,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,IT,2017,14.1,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,IT,2018,13.3,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,IT,2019,11.9,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,IT,2020,10.9,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,IT,2021,10.0,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,IT,2022,8.9,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,LT,2015,22.1,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,LT,2016,22.3,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,LT,2017,22.1,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,LT,2018,20.3,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,LT,2019,17.9,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,LT,2020,16.2,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,LT,2021,15.0,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,LT,2022,13.6,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,LU,2015,2.8,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,LU,2016,2.2,b
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,LU,2017,1.8,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,LU,2018,1.7,u
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,LU,2019,1.5,u
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,LU,2020,1.8,b
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,LU,2021,2.7,b
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,LU,2022,1.7,b
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,LV,2015,20.6,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,LV,2016,18.1,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,LV,2017,18.2,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,LV,2018,15.5,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,LV,2019,12.2,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,LV,2020,11.1,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,LV,2021,11.1,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,LV,2022,11.1,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,LV,2023,10.4,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,ME,2022,21.8,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,MK,2015,37.0,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,MK,2016,34.4,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,MK,2017,31.5,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,MK,2018,28.6,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,MK,2019,28.8,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,MK,2020,28.0,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,MT,2015,10.9,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,MT,2016,7.3,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,MT,2017,5.9,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,MT,2018,6.7,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,MT,2019,6.5,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,MT,2020,7.9,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,MT,2021,7.9,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,MT,2022,6.6,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,NL,2015,2.6,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,NL,2016,2.3,bu
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,NL,2017,2.0,u
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,NL,2018,2.4,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,NL,2019,2.4,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,NL,2020,2.1,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,NL,2021,2.6,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,NL,2022,2.6,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,NL,2023,2.7,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,NO,2015,1.1,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,NO,2017,1.3,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,NO,2018,1.3,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,NO,2019,1.3,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,NO,2020,1.6,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,NO,2021,1.6,b
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,NO,2022,1.4,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,PL,2015,10.9,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,PL,2016,8.3,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,PL,2017,8.3,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,PL,2018,7.4,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,PL,2019,6.5,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,PL,2020,6.2,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,PL,2021,5.8,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,PL,2022,4.8,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,PL,2023,4.7,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,PT,2015,15.0,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,PT,2016,13.1,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,PT,2017,11.7,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,PT,2018,10.0,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,PT,2019,8.8,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,PT,2020,8.6,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,PT,2021,9.2,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,PT,2022,8.1,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,PT,2023,7.9,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,RO,2015,37.8,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,RO,2016,39.2,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,RO,2017,37.6,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,RO,2018,33.2,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,RO,2019,30.4,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,RO,2020,30.4,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,RO,2021,31.7,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,RO,2022,31.6,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,RO,2023,28.9,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,RS,2015,27.9,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,RS,2017,26.3,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,RS,2018,21.4,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,RS,2019,20.1,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,RS,2020,19.4,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,RS,2021,18.6,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,RS,2022,17.7,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,SE,2015,1.0,b
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,SE,2016,1.0,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,SE,2017,1.1,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,SE,2018,1.1,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,SE,2019,1.1,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,SE,2020,1.3,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,SE,2021,1.4,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,SE,2022,1.8,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,SE,2023,2.2,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,SI,2015,6.6,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,SI,2016,5.5,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,SI,2017,5.7,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,SI,2018,4.7,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,SI,2019,3.5,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,SI,2020,3.7,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,SI,2021,3.1,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,SI,2022,2.5,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,SI,2023,3.0,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,SK,2015,13.8,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,SK,2016,13.6,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,SK,2017,11.8,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,SK,2018,9.4,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,SK,2019,9.0,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,SK,2020,8.2,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,SK,2021,8.0,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,SK,2022,7.6,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,SK,2023,8.8,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,TR,2015,3.8,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,TR,2016,4.5,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,TR,2017,21.8,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,TR,2018,20.2,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,TR,2019,20.2,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,TR,2020,21.0,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,TR,2021,24.1,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,UK,2015,5.8,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,UK,2016,5.4,
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,UK,2017,5.1,bu
ESTAT:TESSI080(1.0),24/05/24 14:14:00,A,GE7,PC,TOTAL,T,UK,2018,4.7,
